SampleName,SampleNr,Accession,Soil_conditioning,TreatmentNr,PlantNr,Batch,Table,Block_n,Block_g,Rows,Cols,plots,InductionNr_CP,InductionNr_FP,Caterpillar_biomass_Sample,Leaf_Damage_Sample,Leaf_Disk_GSL_Sample,C_N_Determination,Leftover_GSL_samples,Rhizosphere_Sample,Rhizoplane_Sample,Root_GSL_Sample,Root_biomass,Bulk_Soil_Sample,Top_Soil_Sample,Caterpillar_Microbe_Sample,Phylosphere_Sample,Glycerol_Stock,DNA_rhizosphere,DNA_rhizoplane,DNA_top_soil,DNA_Caterpillar,Note_FP,GSL_Leaf_weight_mg,Total_GSL,Total_Aliphatic,Total_Indol,Progoitrin,Glucoraphanin,Sinigrin,Gluconapin,Glucoerucin,Glucobrassicin,Methoxy_glucobrassicin,Gluconasturtiin ,Neoglucobrassicin,X3MSOP,X5MSOP,X4.Pent,X4OHI3M,Note_GSL,N_content,C_content,C_N_ratio,Note_C_N,Mean_Weight_Cat,Note_Cat_Weight,InductionNr,Survival,Dead,Survival_fraction,LnRR_Survival_PerBatch,LnRR,LnRR_Surv_Dom_PerBatch,LnRR_Surv_Dom,Root_Weight,Note_RootBiomass,Domestication
F178,178,HM,Co,9,18,2,4,18,7,2,1,413,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.441,,2,2,0,1,,,,,,,Cultivated
F198,198,HM,Mb,10,18,2,4,18,7,3,4,420,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.082,,2,1,1,0.5,0.523809524,0.647058824,0.434912309,0.489918939,0.4279,,Cultivated
F218,218,IT1,Co,11,18,2,4,18,7,1,3,411,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1675,,2,2,0,1,,,,,,,Cultivated
F238,238,IT1,Mb,12,18,2,4,18,7,3,2,418,4,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.28,,2,2,0,1,1,1.128205128,0.736999063,0.81729561,,,Cultivated
F258,258,KI,Co,13,18,2,4,18,7,6,3,431,0,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.567,,2,1,1,0.5,,,,,,,Wild
F278,278,KI,Mb,14,18,2,4,18,7,4,2,422,4,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.896,,2,2,0,1,1.294117647,1.466666667,0.857824273,0.895013333,,,Wild
F298,298,KT,Co,15,18,2,4,18,7,2,4,416,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.399,,2,1,1,0.5,,,,,,,Cultivated
F318,318,KT,Mb,16,18,2,4,18,7,6,1,429,5,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0835,,2,2,0,1,1.1,1.157894737,0.736999063,0.81729561,,,Cultivated
F418,418,MC,Co,21,18,2,4,18,7,3,1,417,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.455,,2,2,0,1,,,,,,,Cultivated
F438,438,MC,Mb,22,18,2,4,18,7,2,3,415,4,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2185,,2,2,0,1,1.1,1.235294118,0.736999063,0.81729561,,,Cultivated
F338,338,OH,Co,17,18,2,4,18,7,3,3,419,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.052,,2,1,1,0.5,,,,,,,Wild
F358,358,OH,Mb,18,18,2,4,18,7,4,1,421,8,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1 cat died during handeling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,,2,2,0,1,1.692307692,1.76,0.857824273,0.895013333,,,Wild
F508,508,RI,Co,19,28,2,4,18,7,4,4,424,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,38.83,29.15,,4.972,,2,1,1,0.5,,,,,0.4341,,Cultivated
F537,537,RI,Co,19,37,2,4,18,7,1,5,NA,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,Cultivated
F538,538,RI,Co,19,38,2,4,18,7,3,5,NA,3,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,Cultivated
F518,518,RI,Mb,20,28,2,4,18,7,6,4,432,3,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62,38.25,23.56,,3.6005,,2,2,0,1,1.181818182,1.511111111,0.736999063,0.81729561,0.4076,,Cultivated
F528,528,RI,Mb,20,38,2,4,18,7,6,5,NA,3,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,Cultivated
F498,498,RI,S,25,18,2,4,18,7,4,5,NA,NA,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.505,,2,2,0,1,,,,,,,Cultivated
F499,499,RI,S,25,19,2,4,18,7,5,5,NA,NA,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.121,,2,1,1,0.5,,,,,,,Cultivated
CTRL10,U10,Un,S,26,10,2,4,18,7,2,5,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
F458,458,VL,Co,23,18,2,4,18,7,5,4,428,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,10.4,0.02,0,0.02,0,0,0,0,0,0.02,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,8.8695,,2,2,0,1,,,,,,,Wild
F478,478,VL,Mb,24,18,2,4,18,7,5,3,427,3,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,12.5,0.1,0.08,0.02,0.03,0,0.05,0,0,0.01,0,0,0.01,NA,NA,NA,NA,,NA,NA,NA,NA,8.1845,,2,2,0,1,1,1.047619048,0.857824273,0.895013333,,,Wild
F019,19,CD,Co,1,19,2,4,19,8,6,4,456,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,13,0.22,0.17,0.05,0.17,0,0,0,0,0.01,0.01,0,0.03,NA,NA,NA,NA,,NA,NA,NA,NA,5.06,,2,1,1,0.5,,,,,,,Cultivated
F039,39,CD,Mb,2,19,2,4,19,8,1,4,436,5,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,12.3,1.91,1.85,0.06,0.04,1.78,0.03,0,0,0.04,0.02,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,5.6325,,2,2,0,1,1.047619048,1.294117647,0.736999063,0.81729561,,,Cultivated
F059,59,DD,Co,3,19,2,4,19,8,5,3,451,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0245,,2,2,0,1,,,,,,,Wild
F079,79,DD,Mb,4,19,2,4,19,8,3,3,443,8,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,,2,2,0,1,2,1.692307692,0.857824273,0.895013333,,,Wild
F099,99,GO1,Co,5,19,2,4,19,8,4,4,448,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,plant was small and only infested with 1 caterpillar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,,,,,,,Cultivated
F119,119,GO1,Mb,6,19,2,4,19,8,2,1,437,4,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,One caterpillar added because one caterpillar did not survive infestion the day before.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.944,,2,1,1,0.5,0.578947368,0.594594595,0.434912309,0.489918939,,,Cultivated
F139,139,HE,Co,7,19,2,4,19,8,3,2,442,0,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3385,,2,2,0,1,,,,,,,Wild
F159,159,HE,Mb,8,19,2,4,19,8,4,2,446,6,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.213,,2,1,1,0.5,0.611111111,0.75862069,0.518205731,0.544463983,,,Wild
F179,179,HM,Co,9,19,2,4,19,8,3,1,441,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3625,,2,2,0,1,,,,,,,Cultivated
F199,199,HM,Mb,10,19,2,4,19,8,5,2,450,2,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6205,,2,2,0,1,1.047619048,1.294117647,0.736999063,0.81729561,,,Cultivated
F219,219,IT1,Co,11,19,2,4,19,8,2,4,440,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8475,,2,2,0,1,,,,,,,Cultivated
F239,239,IT1,Mb,12,19,2,4,19,8,6,3,455,4,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3305,,2,2,0,1,1,1.128205128,0.736999063,0.81729561,,,Cultivated
F259,259,KI,Co,13,19,2,4,19,8,4,3,447,0,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.903,,2,1,1,0.5,,,,,,,Wild
F279,279,KI,Mb,14,19,2,4,19,8,5,1,449,4,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.679,,2,2,0,1,1.294117647,1.466666667,0.857824273,0.895013333,,,Wild
F299,299,KT,Co,15,19,2,4,19,8,1,1,433,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.834,,2,2,0,1,,,,,,,Cultivated
F319,319,KT,Mb,16,19,2,4,19,8,1,3,435,5,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.493,,2,2,0,1,1.1,1.157894737,0.736999063,0.81729561,,,Cultivated
F419,419,MC,Co,21,19,2,4,19,8,6,2,454,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,,2,2,0,1,,,,,,,Cultivated
F439,439,MC,Mb,22,19,2,4,19,8,2,2,438,4,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.52,,2,2,0,1,1.1,1.235294118,0.736999063,0.81729561,,,Cultivated
F339,339,OH,Co,17,19,2,4,19,8,1,2,434,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.133,,2,1,1,0.5,,,,,,,Wild
F359,359,OH,Mb,18,19,2,4,19,8,3,4,444,8,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9015,,2,2,0,1,1.692307692,1.76,0.857824273,0.895013333,,,Wild
F509,509,RI,Co,19,29,2,4,19,8,6,1,453,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,38.26,28.34,,8.051,,2,2,0,1,,,,,0.413,,Cultivated
F519,519,RI,Mb,20,29,2,4,19,8,4,1,445,3,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,38.33,29.2,,10.318,,2,1,1,0.5,0.590909091,0.755555556,0.434912309,0.489918939,0.4056,,Cultivated
F459,459,VL,Co,23,19,2,4,19,8,2,3,439,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,10.5,0.09,0.05,0.05,0.03,0,0.02,0,0,0.03,0.01,0,0.01,NA,NA,NA,NA,,NA,NA,NA,NA,5.5285,,2,2,0,1,,,,,,,Wild
F479,479,VL,Mb,24,19,2,4,19,8,5,4,452,3,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,12.2,0.3,0.27,0.03,0.24,0,0.03,0,0,0.03,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,8.4785,,2,2,0,1,1,1.047619048,0.857824273,0.895013333,,,Wild
F020,20,CD,Co,1,20,2,4,20,8,1,4,460,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,13.9,0.16,0.08,0.09,0,0.02,0.05,0,0.01,0.07,0.01,0,0.01,NA,NA,NA,NA,,NA,NA,NA,NA,8.9805,,2,2,0,1,,,,,,,Cultivated
F040,40,CD,Mb,2,20,2,4,20,8,5,4,476,5,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,16,0.04,0,0.04,0,0,0,0,0,0.02,0.02,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,8.8515,,2,2,0,1,1.047619048,1.294117647,0.736999063,0.81729561,,,Cultivated
F060,60,DD,Co,3,20,2,4,20,8,1,2,458,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.342,,2,1,1,0.5,,,,,,,Wild
FE14,E14,DD,Co,3,E14,2,4,20,8,1,7,NA,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,,,,,,,Wild
F080,80,DD,Mb,4,20,2,4,20,8,6,2,478,8,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6145,,2,2,0,1,2,1.692307692,0.857824273,0.895013333,,,Wild
F100,100,GO1,Co,5,20,2,4,20,8,5,2,474,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3585,,2,2,0,1,,,,,,,Cultivated
F120,120,GO1,Mb,6,20,2,4,20,8,3,4,468,4,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,small plant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.129,,2,1,1,0.5,0.578947368,0.594594595,0.434912309,0.489918939,,,Cultivated
F140,140,HE,Co,7,20,2,4,20,8,4,3,471,0,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5075,,2,2,0,1,,,,,,,Wild
F160,160,HE,Mb,8,20,2,4,20,8,1,3,459,6,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.601,,2,2,0,1,1.222222222,1.517241379,0.857824273,0.895013333,,,Wild
F180,180,HM,Co,9,20,2,4,20,8,5,3,475,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.074,,2,2,0,1,,,,,,,Cultivated
F200,200,HM,Mb,10,20,2,4,20,8,2,1,461,2,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.745,,2,1,1,0.5,0.523809524,0.647058824,0.434912309,0.489918939,,,Cultivated
FE56,E56,HM,Mb,10,E56,2,4,20,8,4,6,NA,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stem was a bit thin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.479333333,,3,3,0,1,1.047619048,1.294117647,0.736999063,0.81729561,0.4186,E58: 1.3293,Cultivated
F220,220,IT1,Co,11,20,2,4,20,8,2,3,463,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3745,,2,2,0,1,,,,,,,Cultivated
FE62,E62,IT1,Co,11,E62,2,4,20,8,3,7,NA,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.986,,2,2,0,1,,,,,0.5695,,Cultivated
F240,240,IT1,Mb,12,20,2,4,20,8,4,2,470,4,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.138,,2,1,1,0.5,0.5,0.564102564,0.434912309,0.489918939,,,Cultivated
FE68,E68,IT1,Mb,12,E68,2,4,20,8,3,6,NA,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8305,,2,2,0,1,1,1.128205128,0.736999063,0.81729561,0.4794,,Cultivated
F260,260,KI,Co,13,20,2,4,20,8,4,1,469,0,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8205,,2,2,0,1,,,,,,,Wild
F280,280,KI,Mb,14,20,2,4,20,8,6,4,480,4,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.664,,2,2,0,1,1.294117647,1.466666667,0.857824273,0.895013333,,,Wild
F300,300,KT,Co,15,20,2,4,20,8,3,3,467,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.993666667,,3,3,0,1,,,,,,,Cultivated
F320,320,KT,Mb,16,20,2,4,20,8,2,2,462,5,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7665,,2,2,0,1,1.1,1.157894737,0.736999063,0.81729561,,,Cultivated
FE80,E80,KT,Mb,16,E80,2,4,20,8,1,6,NA,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1075,,2,2,0,1,1.1,1.157894737,0.736999063,0.81729561,0.2277,,Cultivated
F420,420,MC,Co,21,20,2,4,20,8,6,1,477,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0595,,2,2,0,1,,,,,,,Cultivated
F440,440,MC,Mb,22,20,2,4,20,8,3,2,466,4,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.062,,2,2,0,1,1.1,1.235294118,0.736999063,0.81729561,,,Cultivated
FE140,E140,MC,Mb,22,E140,2,4,20,8,6,7,NA,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3395,,2,2,0,1,1.1,1.235294118,0.736999063,0.81729561,0.2449,,Cultivated
F340,340,OH,Co,17,20,2,4,20,8,1,1,457,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.789,,2,1,1,0.5,,,,,,,Wild
FE110,E110,OH,Co,17,E110,2,4,20,8,5,6,NA,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.855,,2,1,1,0.5,,,,,,,Wild
F360,360,OH,Mb,18,20,2,4,20,8,4,4,472,8,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,plant heavily damaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,0,0,,,Wild
F510,510,RI,Co,19,30,2,4,20,8,2,4,464,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72,38.86,22.58,,3.723333333,,3,3,0,1,,,,,0.4212,,Cultivated
F539,539,RI,Co,19,39,2,4,20,8,1,5,NA,3,2,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.396,,2,1,1,0.5,,,,,,,Cultivated
F540,540,RI,Co,19,40,2,4,20,8,5,5,NA,3,2,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,Cultivated
FE98,E98,RI,Co,19,E98,2,4,20,8,6,6,NA,3,2,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698,,2,1,1,0.5,,,,,,,Cultivated
